Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,407894,21,19423.5,19392.0,19295,19935,140.4,"raggedroute::ops::<unnamed>::dense_gemm_tiled_vector_kernel(const float *, const float *, float *, int, int, int)"
