case_id,profile_set,kernel,concept,status,metric,value,unit
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,dram_read_bytes,collected,dram__bytes_read.sum,423296.0,byte
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,dram_write_bytes,collected,dram__bytes_write.sum,227840.0,byte
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,l1_throughput_pct,collected,l1tex__throughput.avg.pct_of_peak_sustained_active,79.56295768467415,%
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,l1_hit_rate_pct,collected,l1tex__t_sector_hit_rate.pct,14.615276305941114,%
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,l2_hit_rate_pct,collected,lts__t_sector_hit_rate.pct,99.39798877376248,%
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,global_load_sectors,not_collected,,,
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,global_load_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,16384.0,
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,global_store_sectors,not_collected,,,
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,global_store_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,2048.0,
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,local_load_instructions,collected,smsp__sass_inst_executed_op_local_ld.sum,0.0,inst
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,local_store_instructions,collected,smsp__sass_inst_executed_op_local_st.sum,0.0,inst
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,tensor_active_pct,collected,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active,0.0,%
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,eligible_warps_per_scheduler,not_collected,,,
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,issue_active_pct,collected,sm__issue_active.avg.pct_of_peak_sustained_elapsed,21.984685710205074,%
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,stall_long_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_long_scoreboard,172,warp
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,stall_short_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,36,warp
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,stall_wait,collected,smsp__pcsamp_warps_issue_stalled_wait,113,warp
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,stall_barrier,collected,smsp__pcsamp_warps_issue_stalled_barrier,346,warp
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,stall_math_pipe,collected,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,2,warp
dense.tiled_vector,detailed,dense_gemm_tiled_vector_kernel,stall_memory_throttle,collected,smsp__pcsamp_warps_issue_stalled_mio_throttle,211,warp
