case_id,profile_set,kernel,concept,status,metric,value,unit
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,global_load_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_ld.sum,3072.0,
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,global_store_sectors,not_collected,,,
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,global_store_requests,collected,l1tex__t_requests_pipe_lsu_mem_global_op_st.sum,4096.0,
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,local_load_instructions,collected,smsp__sass_inst_executed_op_local_ld.sum,0.0,inst
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,local_store_instructions,collected,smsp__sass_inst_executed_op_local_st.sum,0.0,inst
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,tensor_active_pct,collected,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active,0.0,%
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,eligible_warps_per_scheduler,not_collected,,,
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,issue_active_pct,collected,sm__issue_active.avg.pct_of_peak_sustained_elapsed,2.150864238455912,%
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,stall_long_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_long_scoreboard,43,warp
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,stall_short_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,2,warp
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,stall_wait,collected,smsp__pcsamp_warps_issue_stalled_wait,12,warp
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,stall_barrier,collected,smsp__pcsamp_warps_issue_stalled_barrier,57,warp
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,stall_math_pipe,collected,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,2,warp
permute.candidate.anchor.detailed,detailed,token_permute_token_owned_top2_kernel,stall_memory_throttle,collected,smsp__pcsamp_warps_issue_stalled_mio_throttle,0,warp
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,device_name,collected,device__attribute_display_name,NVIDIA GeForce RTX 3080,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,cc_major,collected,device__attribute_compute_capability_major,8,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,cc_minor,collected,device__attribute_compute_capability_minor,6,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,sm_count,collected,device__attribute_multiprocessor_count,68,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,duration_ns,collected,gpu__time_duration.sum,38592.0,ns
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,grid_size,collected,launch__grid_size,2048,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,block_size,collected,launch__block_size,128,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,waves_per_sm,collected,launch__waves_per_multiprocessor,2.5098039215686274,
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,registers_per_thread,collected,launch__registers_per_thread,34,register/thread
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,shared_mem_per_block,collected,launch__shared_mem_per_block,1032,byte/block
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,occupancy_theoretical_pct,collected,sm__maximum_warps_per_active_cycle_pct,100.0,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,occupancy_achieved_pct,collected,sm__warps_active.avg.pct_of_peak_sustained_active,86.1453390501686,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,sm_throughput_pct,collected,sm__throughput.avg.pct_of_peak_sustained_elapsed,4.805751122295828,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,memory_throughput_pct,collected,gpu__compute_memory_throughput.avg.pct_of_peak_sustained_elapsed,85.2361709770115,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,dram_throughput_pct,collected,gpu__dram_throughput.avg.pct_of_peak_sustained_elapsed,85.2361709770115,%
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,dram_read_bytes,collected,dram__bytes_read.sum,8411520.0,byte
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,dram_write_bytes,collected,dram__bytes_write.sum,15887744.0,byte
permute.candidate.wide_hot.detailed,detailed,token_permute_token_owned_top2_kernel,l1_throughput_pct,collected,l1tex__throughput.avg.pct_of_peak_sustained_active,27.91905221720215,%
