Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,211611,21,10076.7,9887.0,9600,12128,581.1,"void raggedroute::ops::<unnamed>::token_permute_token_tile4_top2_kernel<(bool)1, (bool)1>(const float *, const int *, const int *, int *, float *, int *, int *, int, int)"
