Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
51.5,217724,21,10367.8,10432.0,8416,10848,477.7,"raggedroute::ops::<unnamed>::token_permute_prepare_offsets_fused_kernel(const int *, int *, int *, int *, int, int)"
48.5,205052,21,9764.4,9632.0,9376,11712,550.0,"void raggedroute::ops::<unnamed>::token_permute_token_tile4_top2_kernel<(bool)0, (bool)1>(const float *, const int *, const int *, int *, float *, int *, int *, int, int)"
