Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,618865,21,29469.8,29440.0,28864,30431,437.2,"void raggedroute::ops::<unnamed>::grouped_gemm_sm86_balanced_wide_kernel<(int)32, (int)64>(const float *, const float *, const int *, float *, int, int)"
