Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,164350,21,7826.2,7552.0,7520,13055,1198.3,"raggedroute::ops::<unnamed>::histogram_block_private_kernel(const int *, int *, int, int)"
