Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,163514,21,7786.4,7520.0,7487,12928,1178.6,"raggedroute::ops::<unnamed>::histogram_block_private_kernel(const int *, int *, int, int)"

