Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
100.0,24544,21,1168.8,1152.0,1120,1472,70.6,"raggedroute::ops::<unnamed>::histogram_single_bin_write_kernel(int *, int)"

