case_id,profile_set,kernel,concept,status,metric,value,unit
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,local_load_instructions,collected,smsp__sass_inst_executed_op_local_ld.sum,0.0,inst
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,local_store_instructions,collected,smsp__sass_inst_executed_op_local_st.sum,0.0,inst
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,tensor_active_pct,collected,sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_active,0.0,%
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,eligible_warps_per_scheduler,not_collected,,,
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,issue_active_pct,collected,sm__issue_active.avg.pct_of_peak_sustained_elapsed,27.605398109087513,%
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,stall_long_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_long_scoreboard,432,warp
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,stall_short_scoreboard,collected,smsp__pcsamp_warps_issue_stalled_short_scoreboard,0,warp
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,stall_wait,collected,smsp__pcsamp_warps_issue_stalled_wait,162,warp
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,stall_barrier,collected,smsp__pcsamp_warps_issue_stalled_barrier,0,warp
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,stall_math_pipe,collected,smsp__pcsamp_warps_issue_stalled_math_pipe_throttle,6,warp
dense.2d_mapping,detailed,dense_gemm_2d_mapping_kernel,stall_memory_throttle,collected,smsp__pcsamp_warps_issue_stalled_mio_throttle,0,warp
