Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
96.3,2622384,1,2622384.0,2622384.0,2622384,2622384,0.0,_grouped_gemm_kernel
3.3,89156,1,89156.0,89156.0,89156,89156,0.0,_dense_gemm_kernel
0.1,3102,1,3102.0,3102.0,3102,3102,0.0,_unpermute_kernel
0.1,1503,1,1503.0,1503.0,1503,1503,0.0,_histogram_kernel
0.1,1439,1,1439.0,1439.0,1439,1439,0.0,_top2_selected_softmax_kernel
0.1,1375,1,1375.0,1375.0,1375,1375,0.0,_permute_rows_kernel
0.0,1215,1,1215.0,1215.0,1215,1215,0.0,_exclusive_scan_kernel
0.0,1183,1,1183.0,1183.0,1183,1183,0.0,_route_map_kernel
0.0,1055,1,1055.0,1055.0,1055,1055,0.0,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)"
